,bldg_Building_gml_id,damage_value_building,damage_value_contents,damage_value_total
304,bldg_851bdb6b-e962-4c5b-8954-ed3eefc6c7f1,0.0,0.0,0.0
305,bldg_95807fab-1ed5-4b92-b78c-40c5b875508d,0.0,0.0,0.0
306,bldg_295107ea-ce5e-47ce-b68c-0fe2200c8e4d,0.0,0.0,0.0
307,bldg_91a9f454-b9e2-48df-ba25-b49a8b4499dc,0.0,0.0,0.0
308,bldg_25048e60-ba15-4d25-90b2-088a4fa6dcd3,0.0,0.0,0.0
309,bldg_b23fe475-f59e-4861-8f8f-99d0379f66e6,0.0,0.0,0.0
310,bldg_5ea4214c-4af3-4b4c-bc08-36ec4962fc3e,0.0,0.0,0.0
311,bldg_62d1bb54-2852-41a0-9f74-2af7d6111c07,0.0,0.0,0.0
312,bldg_64a02040-4f8a-489a-a140-d1f518fc1bfc,0.0,0.0,0.0
313,bldg_6f7edc5e-34ee-4177-8ff4-5c235d71ec2b,0.0,0.0,0.0
314,bldg_dc33004d-3990-4a4b-a7dd-a761dbe9eff0,0.0,0.0,0.0
315,bldg_d7d8b3b4-7219-42db-8a9c-ba1e54c47098,0.0,0.0,0.0
316,bldg_439c6a40-209b-46b8-a099-03e65bf1535f,0.0,0.0,0.0
317,bldg_75f9b86e-b42f-4b27-acac-2db3cf4520e9,0.0,0.0,0.0
318,bldg_1a7ad8e6-f82c-48a1-8fea-5bb30fcad514,0.0,0.0,0.0
319,bldg_61690262-7d9c-44dc-9530-01ddddae5293,0.0,0.0,0.0
320,bldg_ed3445c1-8118-4173-b96e-e3753593bfd8,0.0,0.0,0.0
321,bldg_5843b3a2-1203-449d-8c88-eeb81024d93e,0.0,0.0,0.0
322,bldg_955b8288-2de4-40f3-8a0a-a27560e0141d,0.0,0.0,0.0
323,bldg_56f9ae33-8a7d-4d39-98c5-8a97bb6ff17a,0.0,0.0,0.0
324,bldg_bf8b51a4-9c73-4f41-a2d4-e8821511c238,0.0,0.0,0.0
325,bldg_735e4279-7a43-45f5-a499-8fb3e8292b2c,0.0,0.0,0.0
326,bldg_6ce03a1b-4806-4fc7-a876-ca405737be3e,0.0,0.0,0.0
327,bldg_ea0f794c-bf66-4c29-9def-f8399ba36452,0.0,0.0,0.0
328,bldg_2c125c35-db5c-446c-98a5-902ead934cce,0.0,0.0,0.0
329,bldg_00cc44dd-74e8-4132-8497-fac43d5e8e32,0.0,0.0,0.0
330,bldg_47101e80-a447-4984-a650-62cbb832421c,0.0,0.0,0.0
331,bldg_2c092494-5cc9-437c-b03e-3c9d44f31e9f,0.0,0.0,0.0
332,bldg_e550ed77-04de-4810-80de-433251f4ee75,0.0,0.0,0.0
333,bldg_0cb24c3b-50e2-4225-b717-f3aee67bbfd7,0.0,0.0,0.0
334,bldg_2a1c6efd-92cc-4c37-963f-329fabc3222a,0.0,0.0,0.0
335,bldg_1c11722a-f388-4549-8365-2aeb9ac5c389,0.0,0.0,0.0
336,bldg_f35ccbe1-f88c-4113-a241-4b33a020b4e5,0.0,0.0,0.0
337,bldg_f715f1e9-efd4-4872-9404-976942a87977,0.0,0.0,0.0
338,bldg_d6084ba5-d26a-4740-8a68-6a9f91d623d9,0.0,0.0,0.0
339,bldg_246628f4-0825-40c2-974f-b303524f08a8,0.0,0.0,0.0
340,bldg_a68dadab-8356-49d3-a9d0-e692ef5d1d57,0.0,0.0,0.0
341,bldg_0bc1e891-2540-4bb3-b9f6-2069c281740c,0.0,0.0,0.0
342,bldg_ec72fc1c-68f1-414c-b645-1274b36db88d,0.0,0.0,0.0
343,bldg_fb4ba98f-dc70-418a-ac1f-2245d98e68cd,0.0,0.0,0.0
344,bldg_cf5be57c-9b78-4946-943b-cff1add89208,0.0,0.0,0.0
345,bldg_7e09e655-2188-47ae-aa4e-bb491feedbc9,0.0,0.0,0.0
346,bldg_5f2d8e23-7b37-4755-99f1-2f3b22202e75,0.0,0.0,0.0
347,bldg_9f486e05-f16c-47f8-9f0f-98bae27e0bdb,0.0,0.0,0.0
348,bldg_8b01aa7a-bcf5-440c-8ea3-45ce697ba245,0.0,0.0,0.0
349,bldg_db32feac-330c-4303-b2d4-0fb26ff52534,0.0,0.0,0.0
350,bldg_dac9b83a-e90b-46fc-81ab-42022c16b764,0.0,0.0,0.0
351,bldg_369831b8-7bd9-4d7b-8884-30a266eb3239,0.0,0.0,0.0
352,bldg_453848a7-0ff6-4e0b-b95d-9a35d8725cc1,0.0,0.0,0.0
353,bldg_0318afc6-09f5-454f-9eea-de3df66d215a,0.0,0.0,0.0
354,bldg_86998bf6-991a-4085-b626-6c87aa1072ee,0.0,0.0,0.0
355,bldg_9e971d1b-cffa-4f67-9d3e-41bb6fe12ed0,0.0,0.0,0.0
356,bldg_6b242d5b-6fb7-464f-b393-fc8661754119,0.0,0.0,0.0
357,bldg_385b1100-2775-4124-a1dd-327d9a31c1d7,0.0,0.0,0.0
358,bldg_8fba5317-f15d-46a3-a11b-0cce4414e2de,0.0,0.0,0.0
359,bldg_66b93166-7e26-418a-b95a-4477a5d55eeb,0.0,0.0,0.0
360,bldg_9124c4c0-c54b-41b6-9650-cab62a4977f3,0.0,0.0,0.0
361,bldg_66d15dc2-07ba-4fc0-a107-cfbeafd54dc2,0.0,0.0,0.0
362,bldg_7c53bbaa-b1da-40ef-bc79-7fc6976ce73a,0.0,0.0,0.0
363,bldg_a6742838-e511-46d1-9288-daaf8f43e02d,0.0,0.0,0.0
364,bldg_b12cfe2d-d0f4-48c4-8041-039ddead70f6,0.0,0.0,0.0
365,bldg_63283dbd-a1d1-4dc6-ad56-45e087ca105e,0.0,0.0,0.0
366,bldg_d922911a-11c8-469d-acbd-0ad100b941de,0.0,0.0,0.0
367,bldg_0fa542be-e9cc-4062-8e55-c09bf8f1585d,0.0,0.0,0.0
368,bldg_c06cb624-e126-42a0-86bf-32864be17920,0.0,0.0,0.0
369,bldg_2da293f9-0b5c-41df-acb3-a16c7f95c141,0.0,0.0,0.0
370,bldg_8064b0d0-86f6-4e19-900f-67b524bc88bd,0.0,0.0,0.0
371,bldg_33898214-adab-4498-8d0c-8624952f11f5,0.0,0.0,0.0
372,bldg_4751bffe-ef96-4679-b68e-6714de7aa69d,0.0,0.0,0.0
373,bldg_3dcfa9ce-afdc-43be-8b84-c505578ff703,0.0,0.0,0.0
374,bldg_14e32d58-0682-416f-8f89-72a4b464db2a,0.0,0.0,0.0
375,bldg_2fa047b4-2f40-4e43-b1f1-e28e9ddd3a6b,0.0,0.0,0.0
376,bldg_51600f41-3252-4a95-a15e-1fa67166c705,0.0,0.0,0.0
377,bldg_d98afa07-020b-46d2-99f3-be7709dcf15b,0.0,0.0,0.0
378,bldg_cec490e4-6e91-40be-a782-1fd370cffe62,0.0,0.0,0.0
379,bldg_697ecf89-7c4a-4302-9818-89fa2fe22d76,0.0,0.0,0.0
380,bldg_cd605592-9f34-49c5-bfeb-4a7799a8c4d2,0.0,0.0,0.0
381,bldg_00af23a2-dc23-4d36-8e82-5d395aa8f8fe,0.0,0.0,0.0
382,bldg_8aeae420-dc5c-4514-a808-305254e8a962,0.0,0.0,0.0
383,bldg_e4e523da-aa20-43b3-9bd6-8c01cbe09faa,0.0,0.0,0.0
384,bldg_772ffd00-1fb5-4fca-b129-6191683bfa31,0.0,0.0,0.0
385,bldg_bf3b9355-44cf-4f4a-a510-0edc300a492c,0.0,0.0,0.0
386,bldg_a62c1be1-7d04-4fe5-aa48-fb158926bdca,0.0,0.0,0.0
387,bldg_6e0c89d3-9c80-4193-b3ab-b3a5763e3e83,0.0,0.0,0.0
388,bldg_eaa9169a-198e-4170-a19e-0acf0dc8f1f0,0.0,0.0,0.0
389,bldg_44278142-2a5b-4449-bc4e-bf218b23a74e,0.0,0.0,0.0
390,bldg_f69d522a-fc8a-4d09-96d6-7ef62fe2cbc6,0.0,0.0,0.0
391,bldg_d8a02b0f-7a0e-4583-b78c-f7e5ace373df,0.0,0.0,0.0
392,bldg_668cb235-746e-44a4-b2cd-9d312d052901,0.0,0.0,0.0
393,bldg_fa9e4596-e0f6-49b9-b10b-304ee436034b,0.0,0.0,0.0
394,bldg_747f523a-3c0c-4065-b19e-208b2b281a9b,0.0,0.0,0.0
395,bldg_6b0deae3-6673-43b0-a88e-1b80272b9c57,0.0,0.0,0.0
396,bldg_3b7761ce-59f5-4aa0-a14b-7671264e893f,0.0,0.0,0.0
397,bldg_ed8bada1-594a-4684-afdd-a77d1dc83c0a,0.0,0.0,0.0
398,bldg_ed177afd-4a74-4979-b442-b66fa101bf3f,0.0,0.0,0.0
399,bldg_e3622974-6cfd-4c9e-babd-7d8243b319a2,0.0,0.0,0.0
400,bldg_96adb867-7607-46b3-82a1-b7be189cbfdb,0.0,0.0,0.0
401,bldg_8928b6c2-887a-450f-8b17-35650f0feab7,0.0,0.0,0.0
402,bldg_056ba494-5de9-4296-9d88-0e27ef818cc9,0.0,0.0,0.0
403,bldg_a3a4451c-e48c-41fe-957b-92956f2bfdda,0.0,0.0,0.0
404,bldg_326278aa-f6d7-4209-bbd8-d97ed022eb19,0.0,0.0,0.0
405,bldg_5a4a520b-8f07-4ec2-aa97-5b36312d55b8,0.0,0.0,0.0
406,bldg_a828cbbd-09d5-4d93-a0a3-95d897fdb466,0.0,0.0,0.0
407,bldg_d50d65ba-40eb-4b5c-9134-f3dcd57dc9e8,0.0,0.0,0.0
408,bldg_6316d021-19c7-496e-838a-4f98ad252cad,0.0,0.0,0.0
409,bldg_887755ac-9b70-410e-8679-7386a20c6fd1,0.0,0.0,0.0
410,bldg_cc7cbc51-916b-4c4b-b403-3e5f7ad6a67c,0.0,0.0,0.0
411,bldg_ee3cf57f-3ff3-46b1-8dd4-406bf218aaca,0.0,0.0,0.0
412,bldg_33bbd12f-18ae-44e9-9b7c-b1085ab6a92b,0.0,0.0,0.0
413,bldg_7d3f2acd-fa1a-403e-8c80-b933b908c88e,0.0,0.0,0.0
414,bldg_788b7670-fedc-4213-a1d8-ce1867b2fcb7,0.0,0.0,0.0
415,bldg_2b7234ff-d600-4924-977e-acbf5bbcc207,0.0,0.0,0.0
416,bldg_137919af-5d60-4664-8635-b7f58251406b,0.0,0.0,0.0
417,bldg_862a288b-c5c3-40f2-b510-728b096a961a,0.0,0.0,0.0
418,bldg_34f173c1-fd8f-4110-b357-2469d34941e7,0.0,0.0,0.0
419,bldg_19cba391-bd50-490d-be0d-5b5c3dab60c6,0.0,0.0,0.0
420,bldg_910291ae-9a17-4d98-8669-8b1f33b05eb8,0.0,0.0,0.0
421,bldg_e7a5a365-c430-4fa9-9ad3-cd629b668e40,0.0,0.0,0.0
422,bldg_f9aff904-ea53-4c96-b1d5-2c4fa8c0a8df,0.0,0.0,0.0
423,bldg_b6aa8c52-722f-46e9-b3b5-edd32254ed1a,0.0,0.0,0.0
424,bldg_be92c219-1892-4693-b331-db5dbb64b1e4,0.0,0.0,0.0
425,bldg_77083142-f408-4913-bd4c-b39ffa833165,0.0,0.0,0.0
426,bldg_b49a91cf-81b5-4d04-ba21-058ba1264f04,0.0,0.0,0.0
427,bldg_d0441935-0c7e-44b7-a5ce-50e97394b22b,0.0,0.0,0.0
428,bldg_5d7adbd3-6594-45ab-aeda-330b0cdfdb57,0.0,0.0,0.0
429,bldg_edd5c137-6b5b-423f-913f-f601784afcc6,0.0,0.0,0.0
430,bldg_75887e19-8528-4130-9308-d244db9dedb6,0.0,0.0,0.0
431,bldg_9b8013b8-081a-47b6-954b-faad3ed0b3fd,0.0,0.0,0.0
432,bldg_9c79f518-52c8-4763-b28f-7216453f4192,0.0,0.0,0.0
433,bldg_b2396b69-7dec-468a-8e16-02e4efc18640,0.0,0.0,0.0
434,bldg_36c08691-2fdd-4831-bdac-8e42e90e679d,0.0,0.0,0.0
435,bldg_045ca7de-9f0e-4c69-b909-eb55b398c4ed,0.0,0.0,0.0
436,bldg_7afe6f70-1872-4107-aed4-6dc1fdfa4fab,0.0,0.0,0.0
437,bldg_3b13dbf7-19c4-47cd-a7db-b8ae2534efaf,0.0,0.0,0.0
438,bldg_54fb606f-0a52-44c1-a6db-1c2aaccd3a09,0.0,0.0,0.0
439,bldg_e355d7c0-6c26-4ad9-86cc-8abc673b2660,0.0,0.0,0.0
440,bldg_5518c68a-0af4-49cf-9a99-2422e1ef9ef4,0.0,0.0,0.0
441,bldg_20b3a671-e358-4e34-9928-67c89251f2e9,0.0,0.0,0.0
442,bldg_aae47eba-3344-477f-9bbc-2e7fdcf3a16c,0.0,0.0,0.0
443,bldg_b4bae182-9744-4f11-acca-f3c3585de964,0.0,0.0,0.0
444,bldg_a34185ee-12e7-4f10-b94d-5b3f6a6bf60b,0.0,0.0,0.0
445,bldg_9f105188-ed22-483d-84b5-9bae8c73d452,0.0,0.0,0.0
446,bldg_3df322c6-038c-415a-878e-081776ae3bea,0.0,0.0,0.0
447,bldg_e9d5e934-5cf5-4617-ae18-a23d89407cf7,0.0,0.0,0.0
448,bldg_e1a65127-1e1a-4984-a8ec-a01938fc540e,0.0,0.0,0.0
449,bldg_a98f657f-241a-473f-a364-2d1884401a81,0.0,0.0,0.0
450,bldg_2ab09b29-ea19-4254-b513-8bc6b3bdb11f,0.0,0.0,0.0
451,bldg_595395cb-e201-4ddb-a239-532bc4205766,0.0,0.0,0.0
452,bldg_93901add-6018-4028-851f-4ab276d672c6,0.0,0.0,0.0
453,bldg_c0d7cf91-104f-40f9-ba1d-a836b9793488,0.0,0.0,0.0
454,bldg_07b2ebcc-f446-457b-8029-298cfbfd10e9,0.0,0.0,0.0
455,bldg_ed33cb10-0cda-46e9-92b4-fe5681368f79,0.0,0.0,0.0
456,bldg_30c7ff3a-6bf4-4f52-8ab6-f45ee170af9a,0.0,0.0,0.0
457,bldg_821d4d41-8aa4-4ce3-ab24-2046baa2477f,0.0,0.0,0.0
458,bldg_f9d57611-97b5-428d-8d86-f1b52fe6206a,0.0,0.0,0.0
459,bldg_f5e4f0c5-b936-45bd-8357-0bdf104f164f,0.0,0.0,0.0
460,bldg_18e684f6-2c10-46c3-92e1-4a641d93ee13,0.0,0.0,0.0
461,bldg_24d23b14-4d99-47f5-b583-806954dfca62,0.0,0.0,0.0
462,bldg_bc9710c6-0dd5-489f-8f8b-88c7b44f5ddc,0.0,0.0,0.0
463,bldg_97e1d19b-023e-4591-be77-42c59a936e40,0.0,0.0,0.0
464,bldg_bb6803a3-cda9-47c9-8ff5-09343a8e289a,0.0,0.0,0.0
465,bldg_752be259-d489-4ddf-9d5b-a023e1ea83b3,0.0,0.0,0.0
466,bldg_b38fb3f8-14e6-4c48-a56d-c19d4f8a5bce,0.0,0.0,0.0
467,bldg_8f725365-03ac-41c5-9650-4716907c4815,0.0,0.0,0.0
468,bldg_1b384cc6-f487-4c76-b7d9-f9e49f359d26,0.0,0.0,0.0
469,bldg_474b0fd2-b83c-4016-adad-70cd05c4441b,0.0,0.0,0.0
470,bldg_cb8eac8a-21bd-4801-9361-394d31644b8b,0.0,0.0,0.0
471,bldg_f94ef10a-e4f0-4824-863c-7f3c982ef0c2,0.0,0.0,0.0
472,bldg_ec815623-aed1-47d8-beb8-f9b3c56a1d58,0.0,0.0,0.0
473,bldg_96981fd0-b7f3-4794-bd3b-062d64d1c613,0.0,0.0,0.0
474,bldg_f780b506-0c60-4e09-9d4d-9c0e8ee4aa5f,0.0,0.0,0.0
475,bldg_2f3e5fba-5ef0-4447-9191-26acb28a2be7,0.0,0.0,0.0
476,bldg_0860923d-830e-4cfd-b17d-1705bb1f7617,0.0,0.0,0.0
477,bldg_2da7d31b-b2ec-4585-a3b5-ffddce02e9dc,0.0,0.0,0.0
478,bldg_9cd4f970-2489-4b81-916c-c9eb2cb22776,0.0,0.0,0.0
479,bldg_f3e83749-27b4-421d-9a96-1452da1750fc,0.0,0.0,0.0
480,bldg_a1594fa3-4b62-4a22-af84-cc5bcfffe441,0.0,0.0,0.0
481,bldg_5be22ba4-0614-41a2-a828-f9a4d90d9408,0.0,0.0,0.0
482,bldg_b0561dff-7e03-487a-925a-e2c586139537,0.0,0.0,0.0
483,bldg_c77ea171-9215-4e26-af04-292168dbfb87,0.0,0.0,0.0
484,bldg_759401cb-7f55-4eea-8ab7-e86b387faa9d,0.0,0.0,0.0
485,bldg_155d67da-4f95-4a21-a1a1-75ab9b96b462,0.0,0.0,0.0
486,bldg_b5f873cf-952c-402d-96dc-6e3901f6e02e,0.0,0.0,0.0
487,bldg_e678acc8-5ab6-4524-aa9c-0cf367bace89,0.0,0.0,0.0
488,bldg_460c45a1-f5e6-4b25-9de2-90e98a39f40c,0.0,0.0,0.0
489,bldg_087ccaab-73b5-4a2b-9d88-4fccc2f559fe,0.0,0.0,0.0
490,bldg_2b89fd13-0155-465d-82f5-d81149f40e81,0.0,0.0,0.0
491,bldg_c3a74122-197d-4a8b-b641-4f9b2ae15654,0.0,0.0,0.0
492,bldg_995ee888-d526-4cc5-a407-7c56e1352392,0.0,0.0,0.0
493,bldg_991e5df3-f913-4038-af60-539ad5b78d8c,0.0,0.0,0.0
494,bldg_7da5a576-1b92-4075-bfa0-6bbccf82eff4,0.0,0.0,0.0
495,bldg_ac0fa9ff-113e-472a-8761-7d626231a127,0.0,0.0,0.0
496,bldg_007fdef7-283b-4cf1-b9ab-31fb3fe6db42,0.0,0.0,0.0
497,bldg_9f13528f-5087-4e56-81a8-0d8b1fd4a14a,0.0,0.0,0.0
498,bldg_1c578bab-836c-4248-85f4-304479abd374,0.0,0.0,0.0
499,bldg_4a271a9f-d23c-4c36-8ac3-cd703ee309fc,0.0,0.0,0.0
500,bldg_061a6dde-9a46-41e2-be02-3eb9ef8ab9a2,0.0,0.0,0.0
501,bldg_46320a7e-21ef-410b-b6b9-de12cb8a3461,0.0,0.0,0.0
502,bldg_5f607161-9e6e-4bfe-bd65-5d67d49c7e10,0.0,0.0,0.0
503,bldg_2c74793a-172e-4025-bd77-98557dfd0f6c,0.0,0.0,0.0
504,bldg_c9d790c3-f601-46fd-9c25-a21307f97ff4,0.0,0.0,0.0
505,bldg_1511bb87-a3cb-4333-9047-ff65e86f2bf3,0.0,0.0,0.0
506,bldg_53574311-8e65-4135-81d0-ca7dac89925a,0.0,0.0,0.0
507,bldg_d1ce75db-5ff8-456f-b6fd-763c9d2c684f,0.0,0.0,0.0
508,bldg_97a93692-ef58-4afd-bfb7-124195280e45,0.0,0.0,0.0
509,bldg_323f23f6-c529-4c3d-98bf-a7645f5e2359,0.0,0.0,0.0
510,bldg_5d046725-03cf-4d6c-95c1-c6b3760f4ab7,0.0,0.0,0.0
511,bldg_ab91e1e5-2914-4e0a-8cbe-3ff33309e78d,0.0,0.0,0.0
512,bldg_bf69e858-7e84-49be-9ab6-1297f1682220,0.0,0.0,0.0
513,bldg_27728ee1-ed94-4952-a94c-c3b209f1c673,0.0,0.0,0.0
514,bldg_ccbaf0b7-1734-4c47-9cc6-9f0d9f3ecbcb,0.0,0.0,0.0
515,bldg_b49d9b3e-4cc6-450f-a388-390e0976acca,0.0,0.0,0.0
516,bldg_f28bc508-87e1-426d-a57c-1a7e139c3317,0.0,0.0,0.0
517,bldg_cc384ebc-ec81-4133-92a9-d0c920435efb,0.0,0.0,0.0
518,bldg_10d1107c-6189-4186-aaf8-ce17f7dda2d0,0.0,0.0,0.0
519,bldg_c315f392-d635-491b-9830-a5a0bae4a35c,0.0,0.0,0.0
520,bldg_476be17c-4f31-47ba-9db0-03addc569174,0.0,0.0,0.0
521,bldg_729cf2f9-ca31-45b7-bf5b-fcfbc2df0f1c,0.0,0.0,0.0
522,bldg_6df648bc-0861-44b2-ae42-e74cb81c06c1,0.0,0.0,0.0
523,bldg_1d177da5-cdd4-46d0-8356-f8ff6e853219,0.0,0.0,0.0
524,bldg_d6c1b10a-ed04-44d5-8731-635ffbc5ba90,0.0,0.0,0.0
525,bldg_7b00c031-46ed-4e8f-93a6-7e8a170eb368,0.0,0.0,0.0
526,bldg_69785fab-912b-40c3-b237-a07aca70810b,0.0,0.0,0.0
527,bldg_b5f56793-c7be-4f9a-973d-b8ddc17cd05d,0.0,0.0,0.0
528,bldg_7c5bd646-96c1-4557-9e63-dc1dcef55dcd,0.0,0.0,0.0
529,bldg_2e85d63a-4150-473f-9f7c-15e2d8c6acd6,0.0,0.0,0.0
530,bldg_941ac8e0-bab5-4980-9137-bf396e477f4e,0.0,0.0,0.0
531,bldg_dc2f7661-6a52-4578-811e-c748f7a97d80,0.0,0.0,0.0
532,bldg_77b72a93-4978-4239-acea-5dea886d484d,0.0,0.0,0.0
533,bldg_eeeed61b-0835-447e-be47-db7824a42896,0.0,0.0,0.0
534,bldg_3606e18a-38a0-4de2-8b2b-c7c09a5d3c18,0.0,0.0,0.0
535,bldg_a227e975-dd70-4393-82b1-fba67d643e59,0.0,0.0,0.0
536,bldg_ad7b0330-b9d3-4e51-af85-777af0f72f0b,0.0,0.0,0.0
537,bldg_f74c8491-219f-4058-afab-09f277e69757,0.0,0.0,0.0
538,bldg_c27e9258-1704-403f-bb1a-16803e148855,0.0,0.0,0.0
539,bldg_ca044d01-0078-4c1d-8fc7-620441a6874b,0.0,0.0,0.0
540,bldg_92a5ee19-5ce0-4e0f-8a88-f97ddee4366b,0.0,0.0,0.0
541,bldg_094a6640-6301-4ad1-bafe-73e896edf7fb,0.0,0.0,0.0
542,bldg_1059eb62-433e-4e95-845d-2b9a57a5ba42,0.0,0.0,0.0
543,bldg_07ae6c88-8c0b-447b-a27f-210c3d2740c1,0.0,0.0,0.0
544,bldg_b5af49f1-2f15-40eb-b5da-e6a50e8ed724,0.0,0.0,0.0
545,bldg_c43044da-0ee1-43a3-b9da-076eb521c148,0.0,0.0,0.0
546,bldg_5d48873e-7256-48da-9e66-c2dbadbb1d05,0.0,0.0,0.0
547,bldg_4007ffd9-2ec6-4eb1-9707-1a2c0de3aae2,0.0,0.0,0.0
548,bldg_dc911b45-0834-4121-b9cc-d80caea041ed,0.0,0.0,0.0
549,bldg_43c27bba-8d51-469a-8567-e2dc7087f9ff,0.0,0.0,0.0
550,bldg_defd9718-9775-4055-826a-b1cc44af1ed6,0.0,0.0,0.0
551,bldg_2819c3d1-2c4c-4f80-ad23-cdc2cb899d55,0.0,0.0,0.0
552,bldg_428f72b0-bd9f-4d35-8659-6681e7420256,0.0,0.0,0.0
553,bldg_250f5136-86df-42a4-9b36-274d4f4ff0aa,0.0,0.0,0.0
554,bldg_b7608393-43d8-427a-b952-2101f5d957fe,0.0,0.0,0.0
555,bldg_5dd0ca25-04f4-4cb8-a462-d6874d6e52bd,0.0,0.0,0.0
556,bldg_240a9305-3ca7-4906-926f-eff324b07314,0.0,0.0,0.0
557,bldg_191b25b5-9d70-48ff-9bdc-ba303ed97486,0.0,0.0,0.0
558,bldg_95f3691a-de65-40ec-9fba-97bdbf9646e7,0.0,0.0,0.0
559,bldg_903d2761-5cab-4b05-a8f2-b52d1dc6232d,0.0,0.0,0.0
560,bldg_3c93069b-7b18-4ecd-bbc7-ba35077b0dde,0.0,0.0,0.0
561,bldg_027632eb-21e5-416b-b7c9-9c817ad6604e,0.0,0.0,0.0
562,bldg_d158cac5-b524-41fe-8055-948493ac50d6,0.0,0.0,0.0
563,bldg_023aa0e5-a9a6-4236-b35c-fe140cd00345,0.0,0.0,0.0
564,bldg_6777dcac-0813-46bf-a7d1-9a134845eb70,0.0,0.0,0.0
565,bldg_c62cf573-505b-4226-bb5b-d7ab42d775ce,0.0,0.0,0.0
566,bldg_a16b202a-f82f-496e-8f9f-7f81e696db7d,0.0,0.0,0.0
567,bldg_fd9963c9-4c3b-4aa7-a8f8-7ebc5b82a93c,0.0,0.0,0.0
568,bldg_3b4c6856-714a-4d39-8ab5-19d1606adb8f,0.0,0.0,0.0
569,bldg_05b1c1a5-0331-4ff9-9af7-79e17fc3d5a2,0.0,0.0,0.0
570,bldg_d60d8045-1e68-49c9-844f-619978d3dd37,0.0,0.0,0.0
571,bldg_6afbc2ae-a82e-44cb-bc3d-bc4303e26f41,0.0,0.0,0.0
572,bldg_8e43c4a3-8586-4118-94ec-4b2302db2716,0.0,0.0,0.0
573,bldg_90dba89a-6128-4b6e-8a8d-c642f218c60b,0.0,0.0,0.0
574,bldg_07d12b92-f546-44ce-9e01-25830dff37ca,0.0,0.0,0.0
575,bldg_5455e75c-434c-4390-aa4a-dd62c4c30eac,0.0,0.0,0.0
576,bldg_033bbb16-5da6-4241-aa01-67e1386d04fa,0.0,0.0,0.0
577,bldg_0cf2a34d-49db-42d1-9815-400b93a23cb1,0.0,0.0,0.0
578,bldg_d0b7e4da-5ab3-4075-bed3-26fe56520e58,0.0,0.0,0.0
579,bldg_7a2d159b-c259-4d87-8723-c3762d951778,0.0,0.0,0.0
580,bldg_74606b10-4c8c-4f6e-9177-4fa88e51906e,0.0,0.0,0.0
581,bldg_17b2bbcf-d5cb-451a-8f21-bb7035da8da9,0.0,0.0,0.0
582,bldg_233e6e07-5804-41b1-a7a4-49e577d3b9d3,0.0,0.0,0.0
583,bldg_58da96a7-b7a0-480a-ba47-7bb497c7fd9b,0.0,0.0,0.0
584,bldg_0ac3b88f-2615-47cf-9886-1b8c0034cb18,0.0,0.0,0.0
585,bldg_5d05b6b6-ee43-425f-adbc-5cae974917f2,0.0,0.0,0.0
586,bldg_c4b80629-1c35-42b9-9a0e-ec0b038e8f77,0.0,0.0,0.0
587,bldg_a8c12887-826e-4d30-849a-25aff9b0c2f7,0.0,0.0,0.0
588,bldg_715a18a6-6736-45ac-8cbc-13f8218b7200,0.0,0.0,0.0
589,bldg_dbe20e94-fe1c-4ba4-ba39-02882ad65999,0.0,0.0,0.0
590,bldg_945d0257-ec95-4261-a150-25a17a2ac4d3,0.0,0.0,0.0
591,bldg_69e9a813-0023-4732-9746-45a14bff9056,0.0,0.0,0.0
592,bldg_2a00d934-78a4-4f1d-996c-d933afedb972,0.0,0.0,0.0
593,bldg_3e97f7cf-9c66-45c7-b9ac-d9b12f6e0050,0.0,0.0,0.0
594,bldg_21af718c-9f50-4d93-b3dd-47afcedb2259,0.0,0.0,0.0
595,bldg_cff4fd04-7b1c-42b4-abb3-666e6d25496b,0.0,0.0,0.0
596,bldg_484ed3a7-ad3e-4bbb-9f92-823bd89c713b,0.0,0.0,0.0
597,bldg_116f2684-0829-48b1-985d-1b7de7a2dd3b,0.0,0.0,0.0
598,bldg_36069587-829b-4490-a80d-574c6a4ac5a1,0.0,0.0,0.0
599,bldg_70a9b6fa-e0f8-4d55-b7bf-459fd4afaee4,0.0,0.0,0.0
600,bldg_37d8c995-b226-41be-8d79-fe95da952b67,0.0,0.0,0.0
601,bldg_84d9e2b6-0c15-4a38-ab36-fc257277695c,0.0,0.0,0.0
602,bldg_fb985a46-578b-4223-93e8-63f6d222e113,0.0,0.0,0.0
603,bldg_329d03c8-27f3-4fb2-9d96-0228c7eb12d2,0.0,0.0,0.0
604,bldg_4b6827e8-c9fc-488a-8ce9-b6810d32d87b,0.0,0.0,0.0
605,bldg_51c080c4-b0f2-4165-975d-1652cbf7fdcf,0.0,0.0,0.0
606,bldg_fcde3fc6-a6d0-4ee2-9cef-0ae9d5f84c2a,0.0,0.0,0.0
607,bldg_59897893-67bd-46fc-9c55-d745f1819be5,0.0,0.0,0.0
608,bldg_5acfb539-3ba8-49a8-91af-bbdc98021536,0.0,0.0,0.0
609,bldg_7d6b4008-d5fb-433f-9b85-4fa00f6ef322,0.0,0.0,0.0
610,bldg_2f353c74-c595-4e17-9d5a-d01480705445,0.0,0.0,0.0
611,bldg_ad39fb16-cd81-4226-8b1f-716df6d1dd83,0.0,0.0,0.0
612,bldg_d5247961-ea84-4ecf-a14b-067729dfec9f,0.0,0.0,0.0
613,bldg_b83cdd28-e43a-42c0-aed2-54ecffbbb334,0.0,0.0,0.0
